user_id,search_campaign_cnt,total_impressions_30d,total_clicks_30d,total_impressions_15d,total_clicks_15d,total_impressions_5d,total_clicks_5d,total_conversions_after_30d,total_revenue_after_30d,total_quantity_after_30d,total_conversions_before_30d,total_revenue_before_30d,total_quantity_before_30d,total_conversions_before_15d,total_revenue_before_15d,total_quantity_before_15d,total_conversions_before_5d,total_revenue_before_5d,total_quantity_before_5d,last_event_dt_before,search_term_count,last_30days_sp_impressions,last_30days_sp_clicks,sp_ctr_30d,last_30days_sb_impressions,last_30days_sb_clicks,sb_ctr_30d,avg_click_interval_seconds,impression_day_count,click_day_count,last_impression_time_diff_seconds,last_click_time_diff_seconds
AMZN_USR_48179,1,15,1,7,1,2,1,"","","","","","","","","","","","",2024-12-31T15:37:39.000Z,29,15,1,0.06666666666666667,"","",0.0,"",11,1,30141,61887
AMZN_USR_38663,1,10,2,7,0,3,0,"","","","","","","","","","","","",2024-12-30T08:05:15.000Z,18,10,2,0.2,"","",0.0,48120.0,7,1,143685,1988299
AMZN_USR_48963,1,36,9,22,5,9,2,"","","","","","","","","","","","",2024-12-31T08:14:56.000Z,71,36,9,0.25,"","",0.0,1080473.5555555555,22,8,56704,124053
AMZN_USR_35264,1,14,3,9,2,1,1,"","","","","","","","","","","","",2024-12-31T10:52:36.000Z,30,14,3,0.21428571428571427,"","",0.0,769855.3333333334,13,3,298247,268236
AMZN_USR_34566,1,11,1,5,1,3,1,"","","",2,249.9700,7,0,0.0000,0,0,0.0000,0,2024-12-30T19:26:42.000Z,90,11,1,0.09090909090909091,"","",0.0,"",9,1,102798,324677
AMZN_USR_40448,1,42,10,23,7,12,3,"","","","","","","","","","","","",2024-12-31T16:54:11.000Z,93,42,10,0.23809523809523808,"","",0.0,1082162.0666666667,21,7,75249,241553
AMZN_USR_50933,1,13,0,8,0,4,0,"","","","","","","","","","","","",2024-12-31T21:26:44.000Z,22,13,0,0.0,"","",0.0,"",11,0,9196,""
AMZN_USR_33990,1,37,8,19,5,9,2,"","","","","","","","","","","","",2024-12-31T15:52:25.000Z,97,37,8,0.21621621621621623,"","",0.0,897177.0714285715,22,8,48791,290469
AMZN_USR_43794,1,7,1,6,0,3,0,"","","","","","","","","","","","",2024-12-31T19:07:16.000Z,16,7,1,0.14285714285714285,"","",0.0,"",5,1,17564,2498011
AMZN_USR_27504,1,16,2,7,0,0,0,"","","","","","","","","","","","",2024-12-31T03:53:46.000Z,25,16,2,0.125,"","",0.0,634939.3333333334,19,2,206619,1629336
AMZN_USR_39538,1,19,2,10,0,2,0,"","","","","","","","","","","","",2024-12-30T10:09:29.000Z,131,19,2,0.10526315789473684,0,0,0.0,39708.0,24,1,136231,1671191
AMZN_USR_51957,1,7,0,3,0,0,0,"","","","","","","","","","","","",2024-12-26T01:07:21.000Z,12,7,0,0.0,"","",0.0,"",7,0,514359,""
AMZN_USR_50461,1,9,2,3,0,0,0,"","","","","","","","","","","","",2024-12-29T00:52:51.000Z,67,9,2,0.2222222222222222,"","",0.0,1377749.6666666667,20,4,646849,1862190
AMZN_USR_25563,1,25,5,13,2,4,0,"","","","","","","","","","","","",2024-12-31T07:01:02.000Z,53,25,5,0.2,"","",0.0,1614586.380952381,33,7,61138,862477
AMZN_USR_43113,1,18,4,12,1,4,0,"","","","","","","","","","","","",2024-12-31T14:19:49.000Z,74,18,4,0.2222222222222222,14,0,0.0,777258.1666666666,19,4,34811,814130
AMZN_USR_48578,1,16,6,9,3,4,2,"","","","","","","","","","","","",2024-12-31T20:04:20.000Z,45,16,6,0.375,"","",0.0,795260.8,13,6,14140,264056
AMZN_USR_22643,1,16,4,8,2,3,1,"","","",1,56.9700,3,0,0.0000,0,0,0.0000,0,2024-12-31T01:47:34.000Z,38,16,4,0.25,"","",0.0,1386873.4285714286,24,6,79946,181094
AMZN_USR_28717,1,27,8,10,4,3,1,"","","","","","","","","","","","",2024-12-31T17:39:37.000Z,55,27,8,0.2962962962962963,"","",0.0,717293.75,18,7,58464,236045
AMZN_USR_36096,1,10,1,6,0,1,0,5,494.8500,28,"","","","","","","","","",2024-12-27T07:18:03.000Z,18,10,1,0.1,"","",0.0,"",8,1,405717,2413239
AMZN_USR_20696,1,21,4,11,2,5,2,"","","","","","","","","","","","",2024-12-31T11:58:38.000Z,83,21,4,0.19047619047619047,19,5,0.2631578947368421,1020453.6222222223,23,7,43282,175877
AMZN_USR_20517,1,19,4,8,2,0,0,"","","",1,52.0000,6,0,0.0000,0,0,0.0000,0,2024-12-31T05:35:03.000Z,45,19,4,0.21052631578947367,"","",0.0,464616.8333333333,11,3,435410,1081561
AMZN_USR_51835,1,13,2,6,0,3,0,"","","",1,113.9700,3,0,0.0000,0,0,0.0000,0,2024-12-31T08:23:58.000Z,84,13,2,0.15384615384615385,"","",0.0,1052508.0,13,2,56162,1448946
AMZN_USR_37665,1,38,6,17,2,5,0,"","","","","","","","","","","","",2024-12-31T16:16:55.000Z,81,38,6,0.15789473684210525,"","",0.0,1819668.509090909,43,9,128482,751135
AMZN_USR_44726,1,9,3,5,0,2,0,"","","",2,121.9900,3,1,80.0000,2,0,0.0000,0,2024-12-31T15:38:48.000Z,26,9,3,0.3333333333333333,"","",0.0,407659.3333333333,10,2,41013,1403886
AMZN_USR_30860,1,9,3,3,2,1,1,"","","","","","","","","","","","",2024-12-31T04:33:47.000Z,21,9,3,0.3333333333333333,"","",0.0,1666763.0,14,4,311709,69973
AMZN_USR_43387,1,18,8,7,5,2,1,2,135.9400,12,"","","","","","","","","",2024-12-31T09:33:03.000Z,132,18,8,0.4444444444444444,29,7,0.2413793103448276,974224.2833333333,25,15,52017,109038
AMZN_USR_31930,1,13,0,7,0,3,0,"","","","","","","","","","","","",2024-12-30T08:52:17.000Z,20,13,0,0.0,"","",0.0,"",11,0,140863,""
AMZN_USR_23357,1,11,4,5,2,1,1,"","","","","","","","","","","","",2024-12-28T12:14:41.000Z,50,11,4,0.36363636363636365,15,0,0.0,679087.1666666666,20,4,77609,336191
AMZN_USR_49289,1,20,4,10,3,3,0,"","","","","","","","","","","","",2024-12-31T08:57:26.000Z,37,20,4,0.2,"","",0.0,796805.6666666666,17,3,62418,838570
AMZN_USR_24041,1,13,5,6,3,1,2,"","","","","","","","","","","","",2024-12-30T19:57:48.000Z,30,13,5,0.38461538461538464,"","",0.0,1144851.4,16,6,145717,280832
AMZN_USR_50831,1,4,0,2,0,0,0,"","","","","","","","","","","","",2024-12-26T20:40:13.000Z,38,4,0,0.0,20,0,0.0,"",16,0,120820,""
AMZN_USR_38701,1,10,1,4,1,2,0,"","","","","","","","","","","","",2024-12-31T18:18:45.000Z,27,10,1,0.1,"","",0.0,"",11,1,20475,632725
AMZN_USR_51069,1,6,1,3,1,2,0,"","","","","","","","","","","","",2024-12-31T15:42:53.000Z,45,6,1,0.16666666666666666,15,0,0.0,1316613.3076923077,36,10,63422,1276357
AMZN_USR_19682,1,22,4,11,0,5,0,"","","","","","","","","","","","",2024-12-31T21:39:44.000Z,75,22,4,0.18181818181818182,0,0,0.0,902131.3333333334,30,5,8416,1804452
AMZN_USR_42030,1,29,5,15,3,8,1,"","","","","","","","","","","","",2024-12-31T06:26:31.000Z,77,29,5,0.1724137931034483,"","",0.0,2091082.107142857,38,8,63209,368793
AMZN_USR_29686,1,26,2,15,1,4,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T15:13:24.000Z,73,26,2,0.07692307692307693,12,2,0.16666666666666666,493500.3333333333,26,5,31596,1198145
AMZN_USR_23633,1,20,6,11,3,5,1,"","","","","","","","","","","","",2024-12-30T22:03:30.000Z,113,20,6,0.3,30,3,0.1,1564327.5,33,12,93390,427824
AMZN_USR_40520,1,7,2,2,0,0,0,"","","","","","","","","","","","",2024-12-30T12:39:29.000Z,17,7,2,0.2857142857142857,"","",0.0,732551.0,6,2,725202,1566951
AMZN_USR_47184,1,8,2,5,2,4,0,"","","","","","","","","","","","",2024-12-30T18:12:52.000Z,45,8,2,0.25,"","",0.0,277903.0,7,2,214612,887549
AMZN_USR_36107,1,29,5,19,3,7,1,"","","","","","","","","","","","",2024-12-31T19:15:30.000Z,106,29,5,0.1724137931034483,"","",0.0,791581.6,19,5,17070,386827
AMZN_USR_24788,1,9,3,5,2,2,1,"","","",1,155.9600,4,0,0.0000,0,0,0.0000,0,2024-12-31T11:28:20.000Z,17,9,3,0.3333333333333333,"","",0.0,1262871.3333333333,17,3,45100,265330
AMZN_USR_20091,1,27,3,13,1,4,1,"","","","","","","","","","","","",2024-12-31T18:43:22.000Z,124,27,3,0.1111111111111111,"","",0.0,719679.3333333334,21,2,18998,269294
AMZN_USR_42212,1,10,1,4,1,2,1,"","","","","","","","","","","","",2024-12-31T13:48:54.000Z,72,10,1,0.1,"","",0.0,"",9,1,294730,36666
AMZN_USR_41253,1,8,2,4,1,0,0,"","","","","","","","","","","","",2024-12-30T20:16:17.000Z,25,8,2,0.25,"","",0.0,1475316.0,6,2,627009,778236
AMZN_USR_36320,1,6,4,5,2,0,0,"","","","","","","","","","","","",2024-12-26T03:28:54.000Z,73,6,4,0.6666666666666666,18,3,0.16666666666666666,947442.0,18,7,75705,565186
AMZN_USR_43145,1,7,2,2,0,0,0,"","","","","","","","","","","","",2024-12-30T14:36:34.000Z,81,7,2,0.2857142857142857,12,1,0.08333333333333333,1110107.142857143,34,6,321140,1948550
AMZN_USR_38063,1,7,3,0,1,0,1,"","","","","","","","","","","","",2024-12-30T19:50:00.000Z,18,7,3,0.42857142857142855,"","",0.0,1703020.1333333333,28,9,1353782,101400
AMZN_USR_42185,1,24,2,12,1,2,0,"","","","","","","","","","","","",2024-12-31T16:22:32.000Z,57,24,2,0.08333333333333333,"","",0.0,1234485.0,14,2,281023,1040052
AMZN_USR_36775,1,18,5,12,2,4,1,"","","","","","","","","","","","",2024-12-31T19:16:59.000Z,46,18,5,0.2777777777777778,"","",0.0,975777.0,12,4,17908,16981
AMZN_USR_40306,1,5,3,2,1,2,1,"","","","","","","","","","","","",2024-12-29T11:15:51.000Z,67,5,3,0.6,"","",0.0,1234181.1666666667,5,4,218649,386836
AMZN_USR_42973,1,20,4,9,3,3,1,"","","","","","","","","","","","",2024-12-31T12:09:17.000Z,44,20,4,0.2,"","",0.0,874867.3333333334,16,4,98933,323962
AMZN_USR_28038,1,15,1,6,0,2,0,"","","","","","","","","","","","",2024-12-31T06:39:27.000Z,27,15,1,0.06666666666666667,"","",0.0,"",13,1,299787,1337962
AMZN_USR_39736,1,32,3,20,3,6,1,"","","","","","","","","","","","",2024-12-31T15:32:11.000Z,53,32,3,0.09375,"","",0.0,567593.3333333334,21,3,136613,56624
AMZN_USR_34487,1,25,2,12,0,2,0,"","","","","","","","","","","","",2024-12-31T14:25:26.000Z,57,25,2,0.08,"","",0.0,1586036.8333333333,26,3,145522,2329001
AMZN_USR_21021,1,9,2,7,0,2,0,"","","","","","","","","","","","",2024-12-30T12:56:49.000Z,53,9,2,0.2222222222222222,3,0,0.0,27511.0,11,1,151388,2183130
AMZN_USR_48315,1,49,2,27,1,13,0,"","","","","","","","","","","","",2024-12-31T18:46:27.000Z,87,49,2,0.04081632653061224,"","",0.0,1498690.0,24,2,18813,708236
AMZN_USR_24828,1,30,5,15,3,4,2,"","","","","","","","","","","","",2024-12-31T19:41:03.000Z,53,30,5,0.16666666666666666,"","",0.0,1323964.4,20,4,15537,326652
AMZN_USR_42229,1,23,6,10,2,5,0,"","","","","","","","","","","","",2024-12-31T09:52:42.000Z,52,23,6,0.2608695652173913,"","",0.0,956881.2,16,6,50838,454005
AMZN_USR_44947,1,24,5,14,3,5,0,"","","","","","","","","","","","",2024-12-31T01:57:16.000Z,71,24,5,0.20833333333333334,"","",0.0,603418.2,18,4,79364,567223
AMZN_USR_23225,1,8,3,2,1,0,0,"","","","","","","","","","","","",2024-12-31T01:56:45.000Z,21,8,3,0.375,"","",0.0,890007.25,22,8,81793,543818
AMZN_USR_37158,1,13,2,6,2,2,2,"","","",3,289.9600,16,1,79.9600,6,0,0.0000,0,2024-12-31T06:32:54.000Z,27,13,2,0.15384615384615385,"","",0.0,201820.0,12,2,95302,62826
AMZN_USR_39650,1,12,4,7,0,5,0,"","","","","","","","","","","","",2024-12-31T14:24:12.000Z,31,12,4,0.3333333333333333,"","",0.0,256367.0,10,4,145214,2049966
AMZN_USR_38184,1,19,8,10,3,0,1,"","","",2,191.9300,7,1,143.9600,4,0,0.0000,0,2024-12-30T15:24:48.000Z,52,19,8,0.42105263157894735,"","",0.0,847898.7857142857,14,8,520746,329626
AMZN_USR_37149,1,28,4,10,1,4,1,"","","","","","","","","","","","",2024-12-31T18:30:59.000Z,73,28,4,0.14285714285714285,"","",0.0,1360050.1666666667,17,4,102043,19741
AMZN_USR_31488,1,24,4,11,1,5,1,"","","","","","","","","","","","",2024-12-31T02:11:41.000Z,46,24,4,0.16666666666666666,"","",0.0,1195742.8333333333,18,3,78499,200103
AMZN_USR_41980,1,25,2,13,1,5,1,"","","","","","","","","","","","",2024-12-31T17:29:34.000Z,46,25,2,0.08,"","",0.0,1953079.0,16,2,37273,23426
AMZN_USR_48724,1,27,8,16,6,4,2,"","","","","","","","","","","","",2024-12-31T19:38:44.000Z,55,27,8,0.2962962962962963,"","",0.0,893246.8928571428,20,8,69450,39554
AMZN_USR_40289,1,19,6,14,1,3,0,"","","","","","","","","","","","",2024-12-30T19:25:04.000Z,41,19,6,0.3157894736842105,"","",0.0,1543819.1363636365,34,11,102896,715856
AMZN_USR_29195,1,11,1,2,0,1,0,"","","","","","","","","","","","",2024-12-30T03:12:06.000Z,43,11,1,0.09090909090909091,0,0,0.0,1347448.380952381,16,6,161274,1674541
AMZN_USR_42347,1,20,4,10,2,1,0,"","","","","","","","","","","","",2024-12-31T12:50:58.000Z,38,20,4,0.2,"","",0.0,859690.3333333334,14,4,113518,642202
AMZN_USR_42952,1,12,1,9,1,2,1,1,63.9600,4,3,131.4300,10,3,131.4300,10,0,0.0000,0,2024-12-31T18:12:16.000Z,24,12,1,0.08333333333333333,"","",0.0,"",11,1,40190,20864
AMZN_USR_47791,1,15,4,7,2,3,0,"","","","","","","","","","","","",2024-12-29T01:50:47.000Z,32,15,4,0.26666666666666666,"","",0.0,1540426.8666666667,25,6,256411,963178
AMZN_USR_30600,1,9,4,4,3,1,1,"","","","","","","","","","","","",2024-12-30T07:34:15.000Z,22,9,4,0.4444444444444444,"","",0.0,952569.1666666666,7,4,402096,145545
AMZN_USR_37502,1,10,3,5,0,4,0,"","","","","","","","","","","","",2024-12-31T01:49:55.000Z,56,10,3,0.3,13,2,0.15384615384615385,1676461.0,23,6,67062,70261
AMZN_USR_42247,1,24,9,10,5,4,1,2,57.9600,4,1,48.0000,1,1,48.0000,1,1,48.0000,1,2024-12-31T06:38:45.000Z,85,24,9,0.375,17,1,0.058823529411764705,906314.1555555556,25,9,84945,274756
AMZN_USR_22133,1,15,5,7,3,1,2,"","","","","","","","","","","","",2024-12-31T14:53:54.000Z,74,15,5,0.3333333333333333,14,4,0.2857142857142857,1260698.888888889,19,8,115695,20943
AMZN_USR_24334,1,12,6,6,2,2,0,"","","","","","","","","","","","",2024-12-30T18:31:39.000Z,38,12,6,0.5,"","",0.0,916697.8,8,5,106101,630678
AMZN_USR_19944,1,11,2,9,0,6,0,"","","",2,183.0000,6,0,0.0000,0,0,0.0000,0,2024-12-30T21:34:19.000Z,20,11,2,0.18181818181818182,"","",0.0,21739.0,8,1,95141,1864669
AMZN_USR_30488,1,28,11,13,7,6,3,"","","","","","","","","","","","",2024-12-31T20:30:07.000Z,73,28,11,0.39285714285714285,"","",0.0,861434.3636363636,17,10,12593,76992
AMZN_USR_33627,1,14,2,5,2,3,2,"","","","","","","","","","","","",2024-12-31T09:05:58.000Z,52,14,2,0.14285714285714285,"","",0.0,122472.0,12,2,75844,270015
AMZN_USR_50460,1,19,1,8,1,5,0,"","","","","","","","","","","","",2024-12-31T21:31:53.000Z,73,19,1,0.05263157894736842,"","",0.0,"",15,1,8887,959290
AMZN_USR_49743,1,23,6,11,1,2,0,"","","","","","","","","","","","",2024-12-30T02:01:59.000Z,51,23,6,0.2608695652173913,"","",0.0,693721.4666666667,16,6,165481,1030061
AMZN_USR_45243,1,35,5,15,2,3,0,"","","","","","","","","","","","",2024-12-31T00:28:50.000Z,59,35,5,0.14285714285714285,"","",0.0,911778.4,25,5,84670,489123
AMZN_USR_39688,1,6,2,4,2,3,1,"","","",2,251.9600,6,1,96.0000,2,0,0.0000,0,2024-12-30T21:46:33.000Z,50,6,2,0.3333333333333333,8,2,0.25,1872681.857142857,18,8,94407,302839
AMZN_USR_33460,1,11,1,5,0,1,0,"","","","","","","","","","","","",2024-12-31T01:18:50.000Z,20,11,1,0.09090909090909091,"","",0.0,"",11,1,169887,2022393
AMZN_USR_26652,1,9,4,1,2,0,0,"","","","","","","","","","","","",2024-12-29T20:34:03.000Z,27,9,4,0.4444444444444444,"","",0.0,608786.0,8,3,1238292,994120
AMZN_USR_44716,1,24,2,14,2,2,1,"","","",2,172.9700,5,2,172.9700,5,2,172.9700,5,2024-12-30T19:34:02.000Z,55,24,2,0.08333333333333333,"","",0.0,254164.0,14,2,102358,353443
AMZN_USR_46665,1,14,7,6,4,1,3,"","","","","","","","","","","","",2024-12-30T17:01:01.000Z,42,14,7,0.5,"","",0.0,895955.282051282,15,11,130350,142365
AMZN_USR_28334,1,12,1,6,0,0,0,"","","","","","","","","","","","",2024-12-29T07:38:17.000Z,23,12,1,0.08333333333333333,"","",0.0,"",10,1,440549,1960958
AMZN_USR_19632,1,35,5,19,3,2,2,"","","","","","","","","","","","",2024-12-31T07:44:36.000Z,67,35,5,0.14285714285714285,"","",0.0,1756258.1785714286,26,7,144249,232958
AMZN_USR_33703,1,20,14,7,5,3,1,"","","","","","","","","","","","",2024-12-31T13:41:26.000Z,168,20,14,0.7,55,7,0.12727272727272726,820079.9920948617,24,15,72497,223602
AMZN_USR_35313,1,25,3,17,2,3,0,"","","","","","","","","","","","",2024-12-30T22:09:50.000Z,90,25,3,0.12,22,3,0.13636363636363635,1764146.9285714286,37,8,24161,62371
AMZN_USR_34464,1,18,7,10,2,4,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T03:08:14.000Z,93,18,7,0.3888888888888889,8,2,0.25,1344742.196969697,32,11,75106,518029
AMZN_USR_47079,1,15,2,11,1,2,1,"","","","","","","","","","","","",2024-12-30T14:16:32.000Z,83,15,2,0.13333333333333333,25,7,0.28,832754.6666666666,22,8,75008,121408
AMZN_USR_19280,1,12,3,7,2,0,1,1,100.0000,4,2,139.9600,6,2,139.9600,6,0,0.0000,0,2024-12-28T20:41:48.000Z,121,12,3,0.25,50,12,0.24,817374.7789473684,29,14,16506,19718
AMZN_USR_24997,1,25,1,16,0,8,0,"","","",1,125.9700,6,0,0.0000,0,0,0.0000,0,2024-12-31T18:15:52.000Z,61,25,1,0.04,10,2,0.2,1318626.6666666667,22,3,20648,269963
AMZN_USR_39042,1,14,2,8,2,1,0,"","","","","","","","","","","","",2024-12-29T20:28:22.000Z,29,14,2,0.14285714285714285,"","",0.0,50426.0,11,1,367459,1044367
AMZN_USR_39493,1,8,4,5,1,1,1,1,48.0000,1,1,144.0000,3,0,0.0000,0,0,0.0000,0,2024-12-30T21:08:04.000Z,97,8,4,0.5,10,6,0.6,1975186.6764705882,31,14,120022,96716
AMZN_USR_19324,1,11,5,3,3,1,2,2,141.0000,9,0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-29T14:21:03.000Z,52,11,5,0.45454545454545453,"","",0.0,1211431.2,10,5,233308,207537
AMZN_USR_35566,1,12,4,6,2,1,0,"","","","","","","","","","","","",2024-12-31T19:31:27.000Z,24,12,4,0.3333333333333333,"","",0.0,480208.3333333333,11,4,366542,777621
AMZN_USR_30993,1,16,3,9,2,3,0,"","","","","","","","","","","","",2024-12-31T10:54:45.000Z,25,16,3,0.1875,"","",0.0,1119256.0,14,3,47115,878274
AMZN_USR_32191,1,31,2,14,2,4,0,"","","","","","","","","","","","",2024-12-30T17:50:45.000Z,89,31,2,0.06451612903225806,7,2,0.2857142857142857,515483.0,23,4,73518,268127
AMZN_USR_41300,1,8,2,5,1,1,1,"","","","","","","","","","","","",2024-12-31T11:10:19.000Z,21,8,2,0.25,"","",0.0,2382753.0,7,2,90428,46181
AMZN_USR_39153,1,33,3,20,2,11,0,"","","","","","","","","","","","",2024-12-30T22:35:44.000Z,62,33,3,0.09090909090909091,"","",0.0,1455944.6666666667,30,4,98762,957749
AMZN_USR_20557,1,11,2,5,1,1,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T15:05:32.000Z,120,11,2,0.18181818181818182,35,6,0.17142857142857143,512148.25,25,7,105956,662353
AMZN_USR_31897,1,21,6,15,4,7,1,1,121.5000,3,"","","","","","","","","",2024-12-31T10:19:41.000Z,89,21,6,0.2857142857142857,"","",0.0,672927.4,16,5,85827,51362
AMZN_USR_43117,1,12,1,5,0,0,0,"","","","","","","","","","","","",2024-12-27T03:23:36.000Z,66,12,1,0.08333333333333333,"","",0.0,1543183.6,28,5,557975,1679237
AMZN_USR_25505,1,33,8,17,1,5,1,"","","","","","","","","","","","",2024-12-31T15:25:46.000Z,79,33,8,0.24242424242424243,"","",0.0,705648.2142857143,24,7,30854,430865
AMZN_USR_50793,1,10,2,5,2,0,0,"","","",1,25.9800,2,1,25.9800,2,0,0.0000,0,2024-12-26T02:53:43.000Z,75,10,2,0.2,13,1,0.07692307692307693,1784297.1666666667,29,4,226445,185441
AMZN_USR_26337,1,9,2,5,1,3,1,1,56.9700,3,1,125.9700,3,0,0.0000,0,0,0.0000,0,2024-12-30T00:57:20.000Z,16,9,2,0.2222222222222222,"","",0.0,1932550.0,8,2,277620,169360
AMZN_USR_19564,1,27,10,17,4,5,3,"","","","","","","","","","","","",2024-12-31T16:43:17.000Z,79,27,10,0.37037037037037035,13,1,0.07692307692307693,927409.490909091,23,11,26203,94471
AMZN_USR_39580,1,11,2,3,1,1,0,"","","","","","","","","","","","",2024-12-27T21:38:13.000Z,78,11,2,0.18181818181818182,"","",0.0,946872.0,8,2,374620,624845
AMZN_USR_27009,1,30,6,14,3,7,0,"","","","","","","","","","","","",2024-12-30T19:46:24.000Z,58,30,6,0.2,"","",0.0,2078955.5636363637,35,11,101616,574608
AMZN_USR_20156,1,21,1,11,0,3,0,"","","","","","","","","","","","",2024-12-30T13:38:07.000Z,65,21,1,0.047619047619047616,0,0,0.0,1861781.0,21,2,155316,2527780
AMZN_USR_38766,1,55,5,28,4,5,0,"","","","","","","","","","","","",2024-12-31T11:39:31.000Z,103,55,5,0.09090909090909091,"","",0.0,598791.8,27,4,44429,684289
AMZN_USR_25607,1,8,2,6,1,3,0,"","","","","","","","","","","","",2024-12-31T18:21:53.000Z,17,8,2,0.25,"","",0.0,624974.0,7,2,43191,827120
AMZN_USR_37850,1,8,1,2,0,2,0,"","","","","","","","","","","","",2024-12-30T12:39:37.000Z,32,8,1,0.125,"","",0.0,"",6,1,127223,1602678
AMZN_USR_31334,1,20,5,9,1,2,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T00:59:35.000Z,69,20,5,0.25,0,0,0.0,1317886.1666666667,28,8,269336,1171169
AMZN_USR_23304,1,25,6,11,1,1,1,1,71.0000,2,2,181.0000,6,1,100.0000,4,0,0.0000,0,2024-12-30T12:39:59.000Z,54,25,6,0.24,"","",0.0,909202.1333333333,15,6,390971,331086
AMZN_USR_36437,1,7,4,6,1,2,0,"","","","","","","","","","","","",2024-12-31T14:07:07.000Z,36,7,4,0.5714285714285714,"","",0.0,1845149.490909091,19,11,35573,1159652
AMZN_USR_50164,1,12,1,6,0,1,0,1,29.9800,2,"","","","","","","","","",2024-12-31T01:21:34.000Z,20,12,1,0.08333333333333333,"","",0.0,"",9,1,81506,1568100
AMZN_USR_20465,1,19,2,10,1,4,0,"","","","","","","","","","","","",2024-12-31T09:14:57.000Z,41,19,2,0.10526315789473684,"","",0.0,1877329.0,14,2,110830,578553
AMZN_USR_32340,1,22,4,12,2,6,0,"","","","","","","","","","","","",2024-12-31T20:34:45.000Z,65,22,4,0.18181818181818182,"","",0.0,575059.1666666666,17,4,23355,672925
AMZN_USR_39898,1,20,3,7,1,2,1,"","","","","","","","","","","","",2024-12-31T11:06:38.000Z,94,20,3,0.15,26,3,0.11538461538461539,957321.8666666667,26,6,32279,250006
AMZN_USR_47124,1,36,6,21,2,7,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-30T14:05:34.000Z,76,36,6,0.16666666666666666,"","",0.0,1775156.7777777778,33,10,181788,480846
AMZN_USR_28536,1,14,3,8,1,3,0,"","","","","","","","","","","","",2024-12-31T15:44:10.000Z,54,14,3,0.21428571428571427,20,3,0.15,1776664.3214285714,29,7,126928,526579
AMZN_USR_46458,1,33,7,15,3,7,0,"","","","","","","","","","","","",2024-12-31T07:01:26.000Z,57,33,7,0.21212121212121213,"","",0.0,789757.619047619,20,6,61114,559526
AMZN_USR_39778,1,21,1,11,1,2,0,"","","","","","","","","","","","",2024-12-29T18:41:36.000Z,47,21,1,0.047619047619047616,"","",0.0,1945064.0,17,2,241874,648569
AMZN_USR_39079,1,8,1,4,0,1,0,"","","",2,194.9400,6,0,0.0000,0,0,0.0000,0,2024-12-30T14:04:52.000Z,22,8,1,0.125,"","",0.0,729984.0,7,2,122108,1864189
AMZN_USR_41311,1,13,4,5,0,2,0,"","","","","","","","","","","","",2024-12-31T12:12:13.000Z,37,13,4,0.3076923076923077,"","",0.0,208858.33333333334,10,4,42467,1439205
AMZN_USR_29208,1,39,7,17,3,4,1,"","","","","","","","","","","","",2024-12-31T00:14:36.000Z,109,39,7,0.1794871794871795,"","",0.0,781093.8095238095,24,6,85524,389469
AMZN_USR_45949,1,20,3,8,2,0,1,"","","","","","","","","","","","",2024-12-30T09:15:41.000Z,58,20,3,0.15,0,0,0.0,2003510.857142857,35,8,569206,322996
AMZN_USR_27570,1,11,4,0,4,0,0,"","","","","","","","","","","","",2024-12-30T23:41:43.000Z,61,11,4,0.36363636363636365,0,0,0.0,1818497.5,14,8,1337736,576998
AMZN_USR_19594,1,14,1,8,0,2,0,"","","","","","","","","","","","",2024-12-28T15:03:12.000Z,29,14,1,0.07142857142857142,"","",0.0,"",11,1,291408,1885425
AMZN_USR_41887,1,11,3,8,3,3,1,2,179.0000,10,"","","","","","","","","",2024-12-28T17:40:10.000Z,54,11,3,0.2727272727272727,"","",0.0,1560872.2,29,5,281990,377079
AMZN_USR_20844,1,24,2,16,1,8,0,"","","","","","","","","","","","",2024-12-31T13:26:50.000Z,74,24,2,0.08333333333333333,"","",0.0,852219.0,18,2,37990,1158611
AMZN_USR_34617,1,12,2,7,1,1,0,"","","","","","","","","","","","",2024-12-29T04:18:35.000Z,42,12,2,0.16666666666666666,7,1,0.14285714285714285,1957882.9642857143,30,7,170879,516362
AMZN_USR_21567,1,7,3,6,1,2,0,2,187.9600,11,6,337.9500,22,4,119.4900,14,1,43.5000,6,2024-12-31T07:39:48.000Z,19,7,3,0.42857142857142855,"","",0.0,1000793.3333333334,8,3,58812,1022571
AMZN_USR_34383,1,15,1,6,1,1,0,"","","","","","","","","","","","",2024-12-31T03:45:56.000Z,45,15,1,0.06666666666666667,"","",0.0,"",10,1,154259,1271278
AMZN_USR_48683,1,9,0,4,0,1,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-28T09:29:18.000Z,40,9,0,0.0,"","",0.0,"",7,0,311442,""
AMZN_USR_34497,1,10,4,5,2,3,0,"","","","","","","","","","","","",2024-12-31T17:45:01.000Z,23,10,4,0.4,"","",0.0,438598.8333333333,11,4,22499,902637
