search_campaign_cnt,total_impressions_30d,total_clicks_30d,total_impressions_15d,total_clicks_15d,total_impressions_3d,total_clicks_3d,total_conversions_30d,total_revenue_30d,total_quantity_30d,total_conversions_15d,total_revenue_15d,total_quantity_15d,total_conversions_3d,total_revenue_3d,total_quantity_3d
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,1,4,1,0,0,2,0,0,2,0,0,0,0,0
1,2,1,1,0,1,0,2,0,0,2,0,0,0,0,0
1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0
1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,6,2,0,0,0,0,2,0,0,0,0,0,0,0,0
1,3,0,3,0,1,0,7,0,0,2,0,0,1,0,0
1,9,1,8,1,5,0,7,0,0,2,0,0,1,0,0
1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
1,3,0,0,0,0,0,5,0,0,1,0,0,0,0,0
1,4,0,0,0,0,0,5,0,0,1,0,0,0,0,0
1,9,1,8,1,1,0,2,0,0,2,0,0,0,0,0
1,3,2,3,2,0,0,2,0,0,2,0,0,0,0,0
1,2,1,1,1,0,0,5,0,0,2,0,0,0,0,0
1,1,1,1,0,0,0,5,0,0,2,0,0,0,0,0
1,5,0,0,0,0,0,4,0,0,1,0,0,0,0,0
1,4,1,0,0,0,0,4,0,0,1,0,0,0,0,0
1,6,1,5,1,0,0,5,0,0,3,0,0,1,0,0
1,3,4,3,3,0,2,5,0,0,3,0,0,1,0,0
2,19,2,13,1,3,1,5,0,0,5,0,0,1,0,0
2,16,4,11,4,1,0,5,0,0,5,0,0,1,0,0
1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,6,1,5,1,3,1,2,0,0,2,0,0,2,0,0
1,4,1,2,1,1,0,2,0,0,2,0,0,2,0,0
1,3,2,3,2,0,0,10,0,0,6,0,0,2,0,0
1,4,1,2,1,0,0,10,0,0,6,0,0,2,0,0
3,9,3,5,3,1,1,7,183.94,6,5,183.94,6,3,183.94,6
3,7,0,5,0,1,0,7,183.94,6,5,183.94,6,3,183.94,6
1,4,0,3,0,1,0,2,0,0,0,0,0,0,0,0
1,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,10,0,0,6,0,0,3,0,0
1,3,0,0,0,0,0,10,0,0,6,0,0,3,0,0
1,3,1,0,0,0,0,2,0,0,1,0,0,0,0,0
1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1,4,1,0,0,3,143.96,4,0,0,0,0,0,0
1,6,0,5,0,2,0,3,143.96,4,0,0,0,0,0,0
1,5,0,4,0,1,0,9,0,0,5,0,0,2,0,0
1,1,2,1,1,1,0,9,0,0,5,0,0,2,0,0
1,3,1,2,0,0,0,2,0,0,1,0,0,0,0,0
1,4,1,4,1,1,0,2,0,0,1,0,0,0,0,0
1,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1,6,2,5,2,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,8,0,0,4,0,0,2,0,0
1,4,1,0,0,0,0,8,0,0,4,0,0,2,0,0
2,9,4,6,1,0,1,2,0,0,2,0,0,0,0,0
2,10,1,7,1,3,1,2,0,0,2,0,0,0,0,0
1,4,3,4,2,0,1,9,0,0,3,0,0,0,0,0
1,9,0,6,0,1,0,9,0,0,3,0,0,0,0,0
1,5,0,3,0,0,0,1,0,0,1,0,0,0,0,0
1,3,1,2,1,0,0,1,0,0,1,0,0,0,0,0
1,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0
1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0
2,11,3,7,3,1,0,3,0,0,3,0,0,0,0,0
2,4,2,3,2,0,0,3,0,0,3,0,0,0,0,0
1,2,2,2,1,0,0,7,0,0,6,0,0,2,0,0
1,5,1,4,1,2,0,7,0,0,6,0,0,2,0,0
1,7,0,5,0,1,0,4,0,0,4,0,0,0,0,0
1,4,1,2,1,0,0,4,0,0,4,0,0,0,0,0
1,5,0,0,0,0,0,2,0,0,2,0,0,0,0,0
1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
1,4,1,0,0,0,0,7,83.97,3,6,0,0,2,0,0
1,0,0,0,0,0,0,7,83.97,3,6,0,0,2,0,0
1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0
2,7,1,6,0,2,0,3,0,0,2,0,0,0,0,0
2,5,3,3,2,0,1,3,0,0,2,0,0,0,0,0
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,2,4,1,1,0,1,0,0,1,0,0,0,0,0
1,5,1,4,1,0,0,1,0,0,1,0,0,0,0,0
1,2,4,2,3,0,2,12,167.96,4,6,167.96,4,2,0,0
1,3,1,2,0,0,0,12,167.96,4,6,167.96,4,2,0,0
1,1,1,0,0,0,0,11,315.43,10,9,315.43,10,0,0,0
1,3,3,3,2,0,0,11,315.43,10,9,315.43,10,0,0,0
2,7,1,4,0,1,0,2,0,0,2,0,0,0,0,0
2,12,2,9,2,4,1,2,0,0,2,0,0,0,0,0
1,8,3,4,2,0,1,5,0,0,4,0,0,0,0,0
1,5,3,5,3,1,0,5,0,0,4,0,0,0,0,0
2,12,2,8,2,2,0,3,150,3,2,150,3,0,0,0
2,6,2,5,1,1,1,3,150,3,2,150,3,0,0,0
1,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0
1,4,0,4,0,2,0,7,0,0,1,0,0,0,0,0
1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3,0,1,0,1,0,3,0,0,3,0,0,1,0,0
1,4,0,3,0,1,0,3,0,0,3,0,0,1,0,0
1,7,2,5,2,1,2,4,0,0,2,0,0,1,0,0
1,13,2,10,2,3,1,4,0,0,2,0,0,1,0,0
1,3,0,2,0,2,0,3,0,0,1,0,0,0,0,0
1,7,3,3,2,1,1,3,0,0,1,0,0,0,0,0
1,13,0,10,0,1,0,3,0,0,2,0,0,0,0,0
1,5,4,5,2,2,1,3,0,0,2,0,0,0,0,0
1,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1,3,1,3,1,0,0,2,0,0,2,0,0,0,0,0
1,9,0,6,0,1,0,2,0,0,2,0,0,0,0,0
1,8,2,7,1,1,0,13,0,0,3,0,0,1,0,0
1,12,1,11,1,2,0,13,0,0,3,0,0,1,0,0
1,3,1,2,1,0,0,14,0,0,7,0,0,3,0,0
1,4,0,3,0,1,0,14,0,0,7,0,0,3,0,0
1,7,3,4,2,1,0,5,231.96,8,5,231.96,8,1,0,0
1,7,0,6,0,2,0,5,231.96,8,5,231.96,8,1,0,0
1,3,2,1,1,0,0,4,0,0,4,0,0,1,0,0
1,8,0,5,0,1,0,4,0,0,4,0,0,1,0,0
2,6,2,5,2,2,0,1,0,0,0,0,0,0,0,0
2,10,0,10,0,2,0,1,0,0,0,0,0,0,0,0
1,5,1,4,1,2,1,1,0,0,1,0,0,0,0,0
1,4,1,4,0,1,0,1,0,0,1,0,0,0,0,0
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1,0,0,0,9,0,0,3,0,0,0,0,0
1,1,1,1,0,0,0,9,0,0,3,0,0,0,0,0
1,9,1,7,1,1,0,3,0,0,3,0,0,1,0,0
1,9,2,7,2,0,0,3,0,0,3,0,0,1,0,0
1,4,0,4,0,1,0,2,0,0,2,0,0,0,0,0
1,5,0,4,0,0,0,2,0,0,2,0,0,0,0,0
1,2,0,0,0,0,0,2,0,0,1,0,0,1,0,0
1,5,0,0,0,0,0,2,0,0,1,0,0,1,0,0
2,11,3,8,1,2,0,5,233.93,7,4,233.93,7,1,0,0
2,8,4,6,3,2,1,5,233.93,7,4,233.93,7,1,0,0
1,11,2,10,2,1,0,4,0,0,4,0,0,3,0,0
1,8,1,8,1,2,1,4,0,0,4,0,0,3,0,0
1,5,0,4,0,1,0,17,225,10,11,105,4,4,0,0
1,5,1,5,1,1,1,17,225,10,11,105,4,4,0,0
1,8,0,8,0,0,0,5,0,0,4,0,0,1,0,0
1,4,2,3,2,1,1,5,0,0,4,0,0,1,0,0
1,9,0,6,0,3,0,3,0,0,0,0,0,0,0,0
1,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0
1,7,4,6,2,2,1,8,79.96,4,6,0,0,2,0,0
1,6,0,5,0,2,0,8,79.96,4,6,0,0,2,0,0
1,5,0,3,0,1,0,2,0,0,2,0,0,1,0,0
1,3,2,1,2,0,1,2,0,0,2,0,0,1,0,0
1,6,0,4,0,1,0,0,0,0,0,0,0,0,0,0
1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0
1,9,3,6,2,0,0,3,0,0,3,0,0,0,0,0
1,8,0,5,0,1,0,3,0,0,3,0,0,0,0,0
1,6,0,5,0,1,0,3,0,0,2,0,0,0,0,0
1,6,2,5,2,0,0,3,0,0,2,0,0,0,0,0
2,7,2,3,1,1,0,2,0,0,1,0,0,1,0,0
2,10,2,6,1,0,1,2,0,0,1,0,0,1,0,0
1,3,1,3,1,2,0,2,120,4,2,120,4,1,0,0
1,4,0,2,0,1,0,2,120,4,2,120,4,1,0,0
1,6,1,5,1,1,0,3,60,3,2,60,3,1,60,3
1,3,0,3,0,1,0,3,60,3,2,60,3,1,60,3
3,17,2,11,2,4,0,10,0,0,6,0,0,1,0,0
3,12,5,9,2,0,1,10,0,0,6,0,0,1,0,0
2,11,4,4,1,1,0,8,0,0,4,0,0,1,0,0
2,8,7,1,3,0,0,8,0,0,4,0,0,1,0,0
1,4,1,0,0,0,0,6,0,0,2,0,0,1,0,0
1,3,1,0,0,0,0,6,0,0,2,0,0,1,0,0
1,20,1,16,1,6,1,11,0,0,1,0,0,0,0,0
1,15,2,12,1,4,0,11,0,0,1,0,0,0,0,0
1,2,1,1,1,0,0,4,0,0,4,0,0,2,0,0
1,11,0,10,0,4,0,4,0,0,4,0,0,2,0,0
1,5,5,3,3,1,0,7,116.97,3,5,116.97,3,0,0,0
1,9,2,7,2,2,1,7,116.97,3,5,116.97,3,0,0,0
1,3,0,2,0,0,0,2,0,0,2,0,0,0,0,0
1,5,0,5,0,2,0,2,0,0,2,0,0,0,0,0
1,7,0,6,0,2,0,3,0,0,0,0,0,0,0,0
1,3,0,3,0,1,0,3,0,0,0,0,0,0,0,0
1,7,0,6,0,1,0,6,0,0,1,0,0,1,0,0
1,2,0,1,0,0,0,6,0,0,1,0,0,1,0,0
1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0
1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0
1,2,2,2,2,1,1,1,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,3,0,3,0,2,0,3,0,0,2,0,0,0,0,0
1,4,2,0,1,0,0,3,0,0,2,0,0,0,0,0
1,3,2,1,2,0,0,2,0,0,2,0,0,0,0,0
1,2,1,1,1,1,0,2,0,0,2,0,0,0,0,0
1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,2,1,1,1,0,1,1,0,0,1,0,0,0,0,0
1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0
1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
1,9,0,6,0,1,0,4,0,0,4,0,0,2,0,0
1,10,1,7,1,0,0,4,0,0,4,0,0,2,0,0
2,12,0,10,0,5,0,2,83.97,6,0,0,0,0,0,0
2,12,1,10,1,3,0,2,83.97,6,0,0,0,0,0,0
1,2,4,2,1,0,0,4,47.97,3,2,0,0,1,0,0
1,6,0,5,0,1,0,4,47.97,3,2,0,0,1,0,0
1,7,0,5,0,0,0,4,0,0,3,0,0,0,0,0
1,6,4,4,4,0,0,4,0,0,3,0,0,0,0,0
1,2,2,0,0,0,0,2,192,4,0,0,0,0,0,0
1,1,0,0,0,0,0,2,192,4,0,0,0,0,0,0
1,4,2,4,1,0,0,6,445.9,16,6,445.9,16,1,26,2
1,5,1,5,1,3,0,6,445.9,16,6,445.9,16,1,26,2
2,8,3,5,3,2,1,10,103.96,7,8,0,0,2,0,0
2,9,0,5,0,1,0,10,103.96,7,8,0,0,2,0,0
1,5,0,4,0,2,0,3,0,0,3,0,0,1,0,0
1,4,0,4,0,0,0,3,0,0,3,0,0,1,0,0
2,15,1,12,1,2,1,3,0,0,2,0,0,2,0,0
2,13,4,11,3,1,1,3,0,0,2,0,0,2,0,0
1,7,2,5,1,1,1,4,0,0,3,0,0,0,0,0
1,6,2,4,2,1,0,4,0,0,3,0,0,0,0,0
1,4,2,2,2,1,1,6,100,3,1,0,0,0,0,0
1,1,0,0,0,0,0,6,100,3,1,0,0,0,0,0
1,7,1,6,1,1,1,1,0,0,1,0,0,1,0,0
1,4,1,3,0,2,0,1,0,0,1,0,0,1,0,0
1,14,2,13,0,2,0,2,0,0,2,0,0,1,0,0
1,3,1,2,1,0,1,2,0,0,2,0,0,1,0,0
1,4,1,3,1,0,1,8,0,0,7,0,0,3,0,0
1,13,2,10,2,2,1,8,0,0,7,0,0,3,0,0
2,2,3,0,3,0,1,3,0,0,3,0,0,0,0,0
2,8,2,6,2,1,0,3,0,0,3,0,0,0,0,0
1,6,1,5,1,0,0,1,0,0,1,0,0,0,0,0
1,3,0,2,0,0,0,1,0,0,1,0,0,0,0,0
1,8,1,5,1,2,0,3,0,0,2,0,0,0,0,0
1,11,1,10,0,3,0,3,0,0,2,0,0,0,0,0
2,8,3,6,2,2,0,5,0,0,2,0,0,0,0,0
2,6,3,5,3,1,0,5,0,0,2,0,0,0,0,0
1,2,1,2,0,1,0,1,0,0,1,0,0,0,0,0
1,4,0,3,0,0,0,1,0,0,1,0,0,0,0,0
1,5,1,5,1,1,0,2,0,0,1,0,0,1,0,0
1,1,1,1,0,1,0,2,0,0,1,0,0,1,0,0
1,5,2,4,1,1,0,4,0,0,4,0,0,0,0,0
1,9,3,8,2,3,0,4,0,0,4,0,0,0,0,0
1,8,1,7,0,1,0,6,0,0,3,0,0,0,0,0
1,2,1,2,1,1,0,6,0,0,3,0,0,0,0,0
1,6,1,3,1,2,0,1,0,0,1,0,0,0,0,0
1,7,0,5,0,1,0,1,0,0,1,0,0,0,0,0
1,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1,2,0,1,0,0,0,3,0,0,1,0,0,0,0,0
1,3,1,1,1,0,0,3,0,0,1,0,0,0,0,0
1,4,1,3,1,0,0,7,0,0,0,0,0,0,0,0
1,5,2,3,1,1,1,7,0,0,0,0,0,0,0,0
1,2,1,2,0,0,0,2,0,0,1,0,0,0,0,0
1,7,1,6,1,1,1,2,0,0,1,0,0,0,0,0
1,2,3,0,3,0,0,4,0,0,4,0,0,2,0,0
1,5,0,3,0,1,0,4,0,0,4,0,0,2,0,0
1,3,0,3,0,0,0,6,0,0,6,0,0,2,0,0
1,2,1,2,0,0,0,6,0,0,6,0,0,2,0,0
1,2,0,2,0,0,0,2,0,0,1,0,0,0,0,0
1,1,1,0,1,0,0,2,0,0,1,0,0,0,0,0
2,10,4,5,2,1,1,6,0,0,3,0,0,1,0,0
2,17,2,6,1,0,0,6,0,0,3,0,0,1,0,0
1,8,1,7,1,2,0,3,0,0,1,0,0,0,0,0
1,10,0,6,0,3,0,3,0,0,1,0,0,0,0,0
1,4,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1,5,0,4,0,1,0,1,0,0,1,0,0,0,0,0
1,5,1,5,1,2,0,3,0,0,1,0,0,0,0,0
1,4,0,3,0,0,0,3,0,0,1,0,0,0,0,0
1,5,2,5,1,3,1,2,0,0,1,0,0,1,0,0
1,8,0,8,0,3,0,2,0,0,1,0,0,1,0,0
1,3,0,0,0,0,0,4,0,0,2,0,0,1,0,0
1,4,2,0,0,0,0,4,0,0,2,0,0,1,0,0
1,0,1,0,0,0,0,4,151.96,4,3,0,0,1,0,0
1,0,1,0,0,0,0,4,151.96,4,3,0,0,1,0,0
1,5,0,4,0,2,0,2,0,0,1,0,0,0,0,0
1,3,0,3,0,0,0,2,0,0,1,0,0,0,0,0
2,11,1,8,0,3,0,5,71.98,2,2,71.98,2,0,0,0
2,9,0,7,0,4,0,5,71.98,2,2,71.98,2,0,0,0
2,3,2,2,0,0,0,4,0,0,1,0,0,0,0,0
2,11,1,7,0,2,0,4,0,0,1,0,0,0,0,0
1,11,2,7,1,4,1,0,0,0,0,0,0,0,0,0
1,7,0,5,0,2,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,7,0,0,4,0,0,1,0,0
1,4,0,0,0,0,0,7,0,0,4,0,0,1,0,0
2,10,3,7,3,1,2,7,0,0,5,0,0,2,0,0
2,10,2,7,2,2,2,7,0,0,5,0,0,2,0,0
2,11,2,8,0,1,0,5,0,0,1,0,0,0,0,0
2,9,2,2,0,0,0,5,0,0,1,0,0,0,0,0
1,4,3,3,3,1,0,3,0,0,2,0,0,0,0,0
1,0,1,0,1,0,0,3,0,0,2,0,0,0,0,0
1,7,1,3,1,1,0,1,0,0,1,0,0,0,0,0
1,3,1,3,1,1,0,1,0,0,1,0,0,0,0,0
1,5,1,3,0,2,0,3,0,0,2,0,0,1,0,0
1,3,1,1,1,0,0,3,0,0,2,0,0,1,0,0
1,9,3,5,2,3,0,3,0,0,3,0,0,1,0,0
1,7,1,3,1,0,0,3,0,0,3,0,0,1,0,0
1,2,1,1,1,1,0,3,0,0,2,0,0,1,0,0
1,2,2,2,2,0,1,3,0,0,2,0,0,1,0,0
1,8,6,6,4,1,0,7,0,0,5,0,0,2,0,0
1,5,3,4,2,2,0,7,0,0,5,0,0,2,0,0
1,6,2,2,2,1,1,3,0,0,3,0,0,1,0,0
1,17,2,9,1,1,0,3,0,0,3,0,0,1,0,0
1,4,2,3,1,0,0,4,0,0,4,0,0,2,0,0
1,6,1,5,0,3,0,4,0,0,4,0,0,2,0,0
1,6,0,5,0,2,0,1,0,0,1,0,0,0,0,0
1,4,2,4,0,2,0,1,0,0,1,0,0,0,0,0
1,8,0,7,0,2,0,2,0,0,1,0,0,1,0,0
1,8,1,4,0,0,0,2,0,0,1,0,0,1,0,0
1,5,2,3,1,2,0,3,40,2,1,0,0,0,0,0
1,3,0,1,0,0,0,3,40,2,1,0,0,0,0,0
2,12,2,8,1,3,0,2,0,0,2,0,0,1,0,0
2,3,1,1,1,0,0,2,0,0,2,0,0,1,0,0
1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,9,0,0,5,0,0,2,0,0
1,1,0,0,0,0,0,9,0,0,5,0,0,2,0,0
1,4,1,3,1,0,0,2,0,0,2,0,0,1,0,0
1,4,1,4,1,1,0,2,0,0,2,0,0,1,0,0
1,13,0,9,0,4,0,1,0,0,0,0,0,0,0,0
1,5,0,4,0,2,0,1,0,0,0,0,0,0,0,0
1,3,1,0,0,0,0,10,0,0,0,0,0,0,0,0
1,7,5,0,0,0,0,10,0,0,0,0,0,0,0,0
1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0
1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
3,9,3,7,2,0,0,6,0,0,2,0,0,1,0,0
3,10,1,6,0,1,0,6,0,0,2,0,0,1,0,0
1,2,0,0,0,0,0,9,0,0,9,0,0,4,0,0
1,4,0,0,0,0,0,9,0,0,9,0,0,4,0,0
1,7,0,5,0,2,0,6,0,0,4,0,0,1,0,0
1,6,1,5,1,1,0,6,0,0,4,0,0,1,0,0
1,11,2,8,2,2,1,6,0,0,6,0,0,1,0,0
1,10,1,8,1,2,1,6,0,0,6,0,0,1,0,0
1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,6,225.96,8,4,225.96,8,1,167.96,4
1,1,1,0,1,0,0,6,225.96,8,4,225.96,8,1,167.96,4
1,5,0,4,0,1,0,1,0,0,1,0,0,0,0,0
1,5,2,3,2,0,1,1,0,0,1,0,0,0,0,0
1,5,4,5,2,1,0,8,0,0,3,0,0,1,0,0
1,2,2,2,2,1,0,8,0,0,3,0,0,1,0,0
1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0
1,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0
1,10,0,5,0,2,0,5,0,0,3,0,0,1,0,0
1,1,1,1,0,0,0,5,0,0,3,0,0,1,0,0
1,3,0,0,0,0,0,11,0,0,3,0,0,1,0,0
1,2,1,0,0,0,0,11,0,0,3,0,0,1,0,0
1,2,2,2,2,0,1,6,0,0,4,0,0,1,0,0
1,5,1,5,1,1,0,6,0,0,4,0,0,1,0,0
1,12,1,9,0,2,0,0,0,0,0,0,0,0,0,0
1,12,0,10,0,2,0,0,0,0,0,0,0,0,0,0
1,3,1,0,0,0,0,6,0,0,1,0,0,0,0,0
1,4,3,0,0,0,0,6,0,0,1,0,0,0,0,0
1,10,4,10,3,3,0,5,0,0,5,0,0,1,0,0
1,6,3,4,2,2,2,5,0,0,5,0,0,1,0,0
1,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0
1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0
1,5,2,5,2,0,0,,,,,,,,,
1,9,0,6,0,0,0,,,,,,,,,
1,7,1,5,1,1,1,1,0,0,1,0,0,0,0,0
1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,5,2,3,2,2,1,3,0,0,3,0,0,2,0,0
1,10,4,7,3,1,1,3,0,0,3,0,0,2,0,0
1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3,1,3,1,1,1,7,112.95,8,4,55.98,3,1,0,0
1,1,0,1,0,1,0,7,112.95,8,4,55.98,3,1,0,0
2,4,4,4,3,1,0,2,0,0,2,0,0,1,0,0
2,11,0,7,0,1,0,2,0,0,2,0,0,1,0,0
1,8,5,8,5,4,3,9,0,0,7,0,0,2,0,0
1,5,4,4,4,3,2,9,0,0,7,0,0,2,0,0
1,3,0,2,0,0,0,1,0,0,1,0,0,0,0,0
1,5,0,3,0,1,0,1,0,0,1,0,0,0,0,0
1,6,2,5,1,1,1,3,0,0,2,0,0,1,0,0
1,5,0,4,0,2,0,3,0,0,2,0,0,1,0,0
1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0
1,7,0,6,0,2,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,,,,,,,,,
1,6,0,5,0,2,0,,,,,,,,,
1,2,0,0,0,0,0,2,0,0,2,0,0,1,0,0
1,2,0,0,0,0,0,2,0,0,2,0,0,1,0,0
2,7,2,5,2,1,0,2,0,0,2,0,0,1,0,0
2,7,0,4,0,2,0,2,0,0,2,0,0,1,0,0
1,5,0,4,0,0,0,4,0,0,3,0,0,1,0,0
1,3,2,1,2,0,1,4,0,0,3,0,0,1,0,0
1,1,0,0,0,0,0,4,0,0,2,0,0,1,0,0
1,0,1,0,0,0,0,4,0,0,2,0,0,1,0,0
1,9,1,6,1,2,1,4,15.99,1,2,15.99,1,0,0,0
1,8,3,6,3,0,0,4,15.99,1,2,15.99,1,0,0,0
1,4,1,3,0,1,0,10,0,0,6,0,0,0,0,0
1,4,1,4,1,2,0,10,0,0,6,0,0,0,0,0
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,6,0,6,0,0,0,5,0,0,1,0,0,1,0,0
1,1,2,0,2,0,0,5,0,0,1,0,0,1,0,0
1,2,3,0,0,0,0,4,0,0,1,0,0,0,0,0
1,4,1,0,0,0,0,4,0,0,1,0,0,0,0,0
2,19,2,15,2,3,2,3,0,0,3,0,0,1,0,0
2,17,6,14,5,4,2,3,0,0,3,0,0,1,0,0
1,3,0,3,0,1,0,2,0,0,2,0,0,1,0,0
1,8,0,8,0,0,0,2,0,0,2,0,0,1,0,0
1,3,2,3,1,0,0,1,0,0,1,0,0,1,0,0
1,7,0,7,0,1,0,1,0,0,1,0,0,1,0,0
1,3,1,2,1,1,0,13,0,0,5,0,0,0,0,0
1,5,4,3,4,1,0,13,0,0,5,0,0,0,0,0
1,9,0,7,0,2,0,4,0,0,2,0,0,1,0,0
1,2,0,1,0,0,0,4,0,0,2,0,0,1,0,0
1,5,2,2,2,0,1,5,0,0,3,0,0,1,0,0
1,2,2,2,2,2,0,5,0,0,3,0,0,1,0,0
1,12,0,11,0,3,0,12,116.97,3,5,116.97,3,0,0,0
1,7,2,7,2,3,0,12,116.97,3,5,116.97,3,0,0,0
1,5,1,4,1,0,0,2,116.97,3,1,0,0,1,0,0
1,2,1,1,1,1,0,2,116.97,3,1,0,0,1,0,0
3,9,2,4,2,2,0,7,0,0,4,0,0,2,0,0
3,13,3,11,3,3,1,7,0,0,4,0,0,2,0,0
1,4,1,4,0,0,0,7,0,0,3,0,0,1,0,0
1,1,3,1,2,0,0,7,0,0,3,0,0,1,0,0
2,12,3,6,2,1,0,10,111.96,4,7,0,0,1,0,0
2,5,2,3,2,1,1,10,111.96,4,7,0,0,1,0,0
2,6,2,3,1,0,0,3,47.97,3,0,0,0,0,0,0
2,4,2,3,0,0,0,3,47.97,3,0,0,0,0,0,0
1,2,0,2,0,1,0,3,0,0,0,0,0,0,0,0
1,5,1,4,1,1,0,3,0,0,0,0,0,0,0,0
1,4,1,3,0,0,0,2,0,0,2,0,0,1,0,0
1,1,2,1,2,0,0,2,0,0,2,0,0,1,0,0
1,5,1,3,1,0,1,11,0,0,4,0,0,1,0,0
1,5,1,3,1,1,0,11,0,0,4,0,0,1,0,0
1,9,3,5,1,2,0,14,0,0,5,0,0,1,0,0
1,8,2,2,2,1,0,14,0,0,5,0,0,1,0,0
1,2,2,0,0,0,0,6,0,0,1,0,0,0,0,0
1,6,2,0,0,0,0,6,0,0,1,0,0,0,0,0
1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0
2,5,1,2,1,0,0,7,0,0,6,0,0,3,0,0
2,2,1,2,0,0,0,7,0,0,6,0,0,3,0,0
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13,3,4,0,2,0,5,0,0,1,0,0,0,0,0
2,17,2,7,1,2,0,5,0,0,1,0,0,0,0,0
1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0
1,3,1,0,0,0,0,6,0,0,4,0,0,1,0,0
1,6,1,0,0,0,0,6,0,0,4,0,0,1,0,0
1,3,1,2,0,1,0,2,0,0,2,0,0,0,0,0
1,4,2,2,2,0,0,2,0,0,2,0,0,0,0,0
1,2,0,0,0,0,0,5,0,0,4,0,0,0,0,0
